"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000009413",2597.23975326692,-0.019380910217464,0.0540647669170837,-0.358475793434705,0.719987279900427,0.831287382514
"ENSG00000009694",863.442931507551,0.269771981213308,0.115217934447183,2.34140615788398,0.019211254870446,0.0716793455345603
"ENSG00000009709",52.3681651821513,0.864649436098978,0.199119406814902,4.34236647210757,1.40956154984341e-05,0.000613667454858583
"ENSG00000009724",169.393118954152,0.294633800007021,0.0832128591638924,3.54072439004557,0.000399030166425582,0.00527819269481844
"ENSG00000009765",0.936840961445753,0.892259087848991,0.475906380565967,1.87486262904877,0.0608116244368012,NA
"ENSG00000009780",193.828310924336,-0.111543165964944,0.0776593690248123,-1.43631306004181,0.150913279432714,0.300525118070987
"ENSG00000009790",86.2091801372652,-0.147376997085274,0.0860663205743473,-1.7123654886346,0.0868293348876525,0.205158889283979
"ENSG00000009830",727.296891146657,-0.255408139050039,0.0835538637812349,-3.05680823712429,0.00223707342120184,0.0165536472904071
"ENSG00000009844",663.18715184288,0.209464748255339,0.0780991714766182,2.68203547227195,0.00731757001420647,0.0372259559492156
"ENSG00000009950",466.024289689355,0.272813454012065,0.0899402233128152,3.03327525731408,0.0024191482971931,0.0174231754000681
"ENSG00000009954",2148.00454249566,-0.108245513106192,0.0297252753801447,-3.64153104460373,0.000271021435393907,0.00412891892661367
"ENSG00000010017",1515.63379594186,0.230724824862246,0.0712988316005965,3.23602532724135,0.00121206629169093,0.01097744540024
"ENSG00000010030",9.18614557643551,-0.117884624818985,0.297179682889136,-0.396677941348239,0.691604968708757,0.811479862722338
"ENSG00000010072",222.240114412534,-0.201755007818093,0.0611737839053964,-3.29806323784223,0.000973542061492185,0.00950353027549354
"ENSG00000010165",336.062772214093,-0.0536364717743771,0.0572336702014867,-0.937148912267098,0.348681964458395,0.527250969424217
"ENSG00000010219",161.59714959857,0.0324917567449801,0.0541809279874968,0.599689926914469,0.548712902682406,0.704118120588471
"ENSG00000010244",3893.00862713809,0.00392794579068721,0.0306991126022642,0.127949815409241,0.898188687998931,0.943068300237463
"ENSG00000010256",1154.2112482292,-0.0584785657308357,0.0938087926122408,-0.623380432712285,0.533034553331981,0.691499261883561
"ENSG00000010270",377.10329097174,-0.047079274723171,0.047513783266012,-0.99085510534052,0.321756336946676,0.499368101881226
"ENSG00000010278",1550.41754876151,-0.573202729548832,0.179954050802227,-3.18527272375098,0.00144617649198344,0.0123400426812135
"ENSG00000010282",1288.44824946851,-0.850937004997537,0.195127270781858,-4.36093325954853,1.29508868375899e-05,0.000584413132052591
"ENSG00000010292",632.281245975413,-0.278015808874958,0.113251326365566,-2.45485697869485,0.0140940649935223,0.0578677594332444
"ENSG00000010295",708.21678087082,-0.0254286783646075,0.0525074761059308,-0.484286814953866,0.628182331985655,0.765380772965892
"ENSG00000010310",84.2658559978968,-0.897807610812093,0.265111766491603,-3.38652494641549,0.000707838407090312,0.0077071199898875
"ENSG00000010318",90.0383599386702,-0.17323357874268,0.110503776057017,-1.56767112332248,0.116957904143404,0.252034575244804
"ENSG00000010319",202.275597278944,-0.480377413317436,0.179097991813544,-2.68220435334389,0.00731387671633031,0.0372230633976118
"ENSG00000010322",6314.8944568088,0.240824948488016,0.0690588802495584,3.48724085327977,0.00048803163335407,0.00603871514397425
"ENSG00000010327",855.760605664949,-0.173324069586374,0.199252290132077,-0.869872408851532,0.384370135218847,0.561414466826586
"ENSG00000010361",222.839780072883,-0.151958982748084,0.0772496169976967,-1.96711632567207,0.049169801543362,0.13790856634917
"ENSG00000010379",114.055003382356,-0.0519389336562716,0.142051291333302,-0.365635068634502,0.714637403430708,0.827478053324697
"ENSG00000010404",24272.1932890663,0.384995127040659,0.111681281211003,3.4472663893717,0.000566289911905547,0.00664740311190712
"ENSG00000010438",127.941171015702,0.452901870250738,0.165431774118872,2.73769578222199,0.0061871280393126,0.0331533934250238
"ENSG00000010539",137.125952766208,0.0219148662903261,0.0600349183415828,0.365035331032455,0.715085032965875,0.827762214234886
"ENSG00000010610",218.954825663886,-0.268516638072614,0.11741760453829,-2.28685161078253,0.0222044858469041,0.0793217786116899
"ENSG00000010626",186.388868610164,-0.163574222532132,0.0776118510286879,-2.10759336833326,0.0350661777106688,0.10922054216617
"ENSG00000010671",52.7634084008754,-0.311553972354877,0.176025649095051,-1.76993508591831,0.0767379551483674,0.188484224782335
"ENSG00000010704",69.146386347728,-0.347223942456353,0.14611028686302,-2.37645103511349,0.0174800812265892,0.0672742022655041
"ENSG00000010803",502.370970170001,0.152265696404012,0.0603931950736059,2.52123929224864,0.0116942296393942,0.0509841003926868
"ENSG00000010810",2640.86946317282,-0.135903802048302,0.0518630204586989,-2.62043746866862,0.00878170335591863,0.0419574448439246
"ENSG00000010818",6030.00845627452,0.400458580594085,0.0846872534075009,4.72867597520426,2.25988706441026e-06,0.000198734186586936
"ENSG00000010932",1.31453805092839,-0.264667184307187,0.456035949242617,-0.580364738233346,0.561668678983394,NA
"ENSG00000011007",822.61792551957,-0.0712715140201454,0.0384489958864142,-1.85366385719656,0.0637872655809436,0.165873641926587
"ENSG00000011009",199.777642426864,0.0268388335842099,0.0517448858409198,0.518676061373892,0.603986657932263,0.747238470290943
"ENSG00000011021",1972.22624268764,0.121247302469931,0.0458093237873373,2.64678219291782,0.00812616734535173,0.0399132259387431
"ENSG00000011028",257.734826594006,-0.496331170303543,0.112993242139278,-4.39257393545497,1.12016517376405e-05,0.000537613481900553
"ENSG00000011052",54.8713463678637,0.12077686764062,0.186304153407869,0.648277912388822,0.51680521726394,0.677869448236479
"ENSG00000011083",605.573237036521,0.453729347204597,0.192282156021912,2.35970594771618,0.0182894258503796,0.0693527571628832
"ENSG00000011105",313.815627417242,0.195438175499221,0.084228875316552,2.3203227487571,0.0203234243917197,0.0746232283044139
"ENSG00000011114",1156.03062480894,-0.0586286172417356,0.0440500261672871,-1.33095533290001,0.183203708691164,0.34328780447178
"ENSG00000011132",369.351188648197,-0.192598318551791,0.0909438500045231,-2.11777177392657,0.0341944009080432,0.107223368196667
"ENSG00000011143",168.444087251784,-0.104123430846416,0.0544050983614615,-1.91385428907107,0.0556387764688023,0.150517342854077
"ENSG00000011198",524.734695486474,-0.0993787730023682,0.103872894732784,-0.956734413323349,0.338701323722443,0.51679265345882
"ENSG00000011201",729.129781771542,-0.121464721036671,0.0971459343277349,-1.25033252165647,0.211178103024134,0.378546839957015
"ENSG00000011243",1147.0094122892,0.0035640415635812,0.0531031223688697,0.0671154803068702,0.946489770179992,0.970162155603277
"ENSG00000011258",490.634675959814,-0.105809720686725,0.0510197108810625,-2.07389886887813,0.038088704129512,0.115851398371686
"ENSG00000011260",157.64545038698,-0.121252597617178,0.0729156118678929,-1.66291682276302,0.0963290864395411,0.220296810915694
"ENSG00000011275",1279.41000407843,-0.0767973482956745,0.0383848906747608,-2.00071817180324,0.0454227699907249,0.130458964453546
"ENSG00000011295",1343.5873104132,0.103989658472972,0.0696851378192106,1.49227886644581,0.135626054604969,0.278872954208928
"ENSG00000011304",1040.03308994777,-0.169087609312536,0.0796381240700279,-2.12319930042366,0.0337371545757434,0.106207328568975
"ENSG00000011332",444.431830346746,0.37695477582451,0.11958966171982,3.15206825074609,0.00162118374972677,0.0133061570076958
"ENSG00000011347",3882.35041994211,0.436256000179269,0.140428184617228,3.10661283109508,0.00189244073563988,0.0147188369689733
"ENSG00000011376",663.108405040657,-0.0244547028151565,0.0539641654010589,-0.453165589301908,0.650429508792576,0.782099089380946
"ENSG00000011405",2847.21777243246,-0.131513854027173,0.0710863946892649,-1.85005660509371,0.0643053915404624,0.166819355772008
"ENSG00000011422",99.4308328050583,-0.296072863751006,0.183044776230361,-1.61748873608062,0.105772825139709,0.235093886883412
"ENSG00000011426",4273.9637766882,-0.405862151397942,0.224663852534994,-1.8065307205338,0.0708354800193766,0.178787540676084
"ENSG00000011451",1100.21736647288,0.0572145285619012,0.075523927652492,0.757568234866733,0.448709502465915,0.61982467931115
"ENSG00000011454",2538.98255679729,-0.00629189876013792,0.0370382618500171,-0.169875648744435,0.865107932239715,0.923276254065943
"ENSG00000011465",829.248692790165,-0.235917832460227,0.11297477585413,-2.08823456985511,0.0367766803414947,0.11311717691294
"ENSG00000011478",96.1625305332715,0.137293698908006,0.0847350466167308,1.62027053019756,0.105174176468221,0.234222219501374
"ENSG00000011485",1115.01735764503,0.102229257440856,0.0500584626385145,2.04219730396198,0.0411319638171523,0.122017159543012
"ENSG00000011523",1411.89075585283,0.081285729731995,0.0432241507930584,1.88056279280446,0.0600314170717799,0.158795381404203
"ENSG00000011566",907.645492076128,0.112021676868521,0.0395728705579031,2.83076954714748,0.00464361654908729,0.0272536744808221
"ENSG00000011590",53.0725867983418,-0.00169685385393581,0.090234079865369,-0.018805021965842,0.98499664758282,0.99204821028773
"ENSG00000011600",104.154144611335,-0.198411345459588,0.181063085566554,-1.09581334504905,0.273160467175295,0.448896577202003
"ENSG00000011638",40.7727916447143,-0.182110305095941,0.1544501037854,-1.17908826625959,0.238363030423269,0.410339812219141
"ENSG00000011677",721.11047250921,0.40658487139451,0.181465363219812,2.24056461343538,0.0250542910392898,0.0862880916342873
"ENSG00000012048",259.722257424557,-0.301262646918059,0.126696705466969,-2.37782542022453,0.0174150688503937,0.0671011220158494
"ENSG00000012061",900.055499666355,-0.0848973336764216,0.030810544999284,-2.75546354919702,0.00586090345923011,0.0319142349203776
"ENSG00000012124",1807.28141614252,-0.599092762201794,0.211759326348447,-2.82912102400626,0.00466760444536673,0.027341742415013
"ENSG00000012171",2353.97983829037,-0.716240747227824,0.21136738034126,-3.3886058769874,0.000702489023747949,0.0076818712016082
"ENSG00000012174",540.477158862092,0.0569373527067321,0.0783558286916774,0.726651145899752,0.467439688136306,0.636060368865519
"ENSG00000012211",45.448787517196,-0.414878912184771,0.121338467449344,-3.41918701386248,0.000628085428263489,0.00712887606594794
"ENSG00000012223",131.275635482422,-1.06412275642378,0.472357692732509,-2.25279014779671,0.02427238369227,0.0843662199794104
"ENSG00000012232",1943.22478943409,0.22224655861552,0.0607082659919908,3.66089452538211,0.000251336216949851,0.003928800444506
"ENSG00000012504",0.99769506286409,-0.606936179177482,0.412608353812424,-1.47097404492542,0.141298136248741,NA
"ENSG00000012660",1765.32881925226,-0.271740697770284,0.135995138223797,-1.99816479706134,0.0456987966708775,0.131026957435433
"ENSG00000012779",135.68809474538,-0.241394607341318,0.168473179834782,-1.43283701048468,0.151904421773337,0.301978017825604
"ENSG00000012817",778.968930534103,-0.680528873780788,1.17285553148098,-0.580232480057861,0.56175785314203,0.714830623522768
"ENSG00000012822",2250.12621947293,0.126268852580198,0.0504527025139182,2.50271732312783,0.012324393489725,0.0528032843527142
"ENSG00000012963",649.598978819496,0.0996851485830011,0.0501673507522787,1.98705227778992,0.0469166038833324,0.133478515407054
"ENSG00000012983",1997.29080816138,-0.261016753044566,0.114954286242116,-2.27061348973813,0.0231703861264221,0.0817248539630243
"ENSG00000013016",2452.42994581017,0.344689951646443,0.112691540743099,3.05870298137308,0.00222297427333221,0.0164982847494644
"ENSG00000013275",829.031839166463,-0.0535964271315721,0.0639191537633318,-0.838503390236035,0.401748044455012,0.577491048822375
"ENSG00000013288",1256.3074082256,0.0280395982466118,0.0346248716369595,0.809810893758855,0.41804887057093,0.59193683483429
"ENSG00000013293",2308.73957364437,0.111093122116199,0.103328968106889,1.07514014851361,0.282311986806641,0.458911168766228
"ENSG00000013297",7013.7101525321,-0.498151233140677,0.22922168450033,-2.17322909142115,0.029763079282389,0.0974180293751708
"ENSG00000013306",570.657576469102,-0.033034140214408,0.0591661595389733,-0.55832828210944,0.576620235762125,0.726317329016629
"ENSG00000013364",605.802601926088,-0.473930243758955,0.14941398718811,-3.17192689036726,0.00151431124102352,0.012726828133331
"ENSG00000013374",779.508257054331,-0.10076989840872,0.0409261882232704,-2.46223513069373,0.0138074114797786,0.0570405377640256
"ENSG00000013375",627.421574242988,-0.144071510218744,0.0549510872911692,-2.62181364047181,0.00874632428629052,0.0418481246181574
"ENSG00000013392",299.721385794688,0.286312404249459,0.0882332217454685,3.2449501285967,0.00117471194917167,0.010749798452567
"ENSG00000013441",2707.33305454582,-0.171671518665936,0.121772739301205,-1.40976970421357,0.158607694998729,0.310819469252162
"ENSG00000013503",287.801463622483,-0.0238840878263482,0.0795340106420221,-0.300300307171093,0.763948098951896,0.859846756206383
"ENSG00000013523",1162.26179453135,-0.100175023568629,0.0500552920675245,-2.00128736505009,0.0453614305739753,0.130338692174411
"ENSG00000013561",833.949372610513,-0.0618379041043924,0.0637239001823199,-0.970403630780108,0.331845339609302,0.509577843972497
"ENSG00000013563",231.547475639538,-0.0860933401046752,0.0768629464748319,-1.12008899025053,0.262675841821777,0.437346409961933
"ENSG00000013573",199.777701285827,0.00989731239691736,0.158971172806272,0.0622585354451564,0.950356948307401,0.972572205770283
"ENSG00000013583",290.348666575541,-0.262959957662103,0.0725767268358698,-3.6231994625051,0.000290981257551991,0.00431675916996602
"ENSG00000013588",43.3404619196806,0.0321876985478365,0.273379046163456,0.117740181625299,0.906273527861055,0.947562969440785
"ENSG00000013619",533.197290919907,0.0373415516437265,0.0855188483572864,0.436647035840783,0.662367345561917,0.790342360204469
"ENSG00000013725",30.8048450619367,0.339661236832029,0.165599416461949,2.05110165294619,0.0402570483923577,0.120178918627079
"ENSG00000013810",106.411399836932,0.133902072723577,0.0947743050693076,1.4128520660284,0.157699225569221,0.309738276928549
"ENSG00000014123",850.061667573429,-0.226713227530586,0.0907649550172751,-2.49780576090669,0.0124964645233776,0.0533289729335013
"ENSG00000014138",185.334720813473,-0.113866405725902,0.0923691744355166,-1.23273165990449,0.217675895715745,0.386142623377499
"ENSG00000014164",345.131576976742,0.0143373729119072,0.0494090041457048,0.290177330221573,0.771680578304037,0.864268825373095
"ENSG00000014216",997.295032071125,0.0967756478822804,0.0715226147023455,1.35307760049084,0.176030840749672,0.333676682343442
"ENSG00000014257",16.1421354066615,-0.481854819621854,0.215077995500423,-2.24037246813984,0.0250667521275001,0.0863132519009754
"ENSG00000014641",2197.90617380344,0.211560279166955,0.153943450813803,1.3742726829142,0.169357043608671,0.32512810826897
"ENSG00000014824",1310.55865564548,0.193907413749122,0.077426136491947,2.50441804970199,0.0122653015496533,0.0526241788553361
"ENSG00000014914",249.584168066435,0.0350971626915531,0.121817016517429,0.288113793088437,0.773259634733527,0.865516224837289
"ENSG00000014919",646.335075170514,-0.0533047236988898,0.0480994925444288,-1.10821800561935,0.2677676764955,0.442752571110156
"ENSG00000015133",191.044496929279,-0.0771985728891337,0.156637557882182,-0.492848419835556,0.622119695175961,0.760734561156114
"ENSG00000015153",698.537798204743,0.194012424945479,0.0521759447843644,3.71842667626441,0.000200467462015089,0.00341069717004636
